Torsten;690;;;
Nuutti;688;;;
Helge;685;;;
Mats;685;;;
Osvald;684;;;
Tommi;683;;;
Bertel;675;;;
Tomas;675;;;
Aku;671;;;
Ferdinand;666;;;
Benjam;664;;;
Riku;664;;;
Roope;662;;;
Teodor;660;;;
Per;649;;;
Adrian;647;;;
Maximilian;644;;;
Kim;639;;;
André;638;;;
Konsta;638;;;
Taavi;633;;;
Elia;629;;;
Olav;627;;;
Valo;626;;;
Mauritz;623;;;
Anselm;619;;;
Miikael;617;;;
Ivar;614;;;
Iiro;612;;;
Tuukka;610;;;
Tomi;609;;;
Jonas;608;;;
Jarno;607;;;
Veli-Matti;602;;;
Nicolas;600;;;
Artur;598;;;
Klaus;592;;;
Anthony;589;;;
Immanuel;589;;;
Matinpoika;588;;;
Nooa;588;;;
Erland;583;;;
Alfons;582;;;
Benjami;579;;;
Valtter;575;;;
Lenni;574;;;
Leon;572;;;
Arimo;571;;;
Börje;568;;;
Jimi;567;;;
Juhanpoika;564;;;
Aksel;561;;;
Ole;556;;;
Perttu;556;;;
Evald;554;;;
Jakob;545;;;
Lukas;545;;;
Vincent;545;;;
Eemi;542;;;
Justus;536;;;
Nicholas;536;;;
Jarl;535;;;
Elmer;533;;;
Teppo;533;;;
Ylermi;532;;;
Jeremia;530;;;
Hassan;528;;;
Bengt;525;;;
Sylvester;521;;;
Stig;515;;;
Mikonpoika;514;;;
Tatu;510;;;
Aatto;506;;;
Micael;506;;;
Uuno;506;;;
Björn;501;;;
Rolf;500;;;
Luka;499;;;
Bo;498;;;
Kurt;489;;;
Runar;489;;;
Herbert;487;;;
Saku;485;;;
Nestor;483;;;
Iikka;482;;;
Miko;482;;;
Werner;482;;;
Simon;480;;;
Petrus;477;;;
Reinhold;472;;;
Robin;471;;;
Esaias;470;;;
Kosti;469;;;
Marius;468;;;
Abdi;467;;;
Ove;467;;;
Sameli;465;;;
Mainio;460;;;
Jooa;458;;;
Fabian;457;;;
Veli-Pekka;456;;;
Dan;455;;;
Terho;455;;;
Heino;452;;;
Casper;449;;;
Elmo;445;;;
Ingemar;445;;;
Ben;444;;;
Dimitri;444;;;
Helmeri;440;;;
Eugen;439;;;
Tom;438;;;
Jesperi;434;;;
Filip;433;;;
Roland;433;;;
Arnold;431;;;
Theodor;430;;;
Bror;425;;;
Salomo;424;;;
Casimir;422;;;
Bertil;421;;;
Sampo;420;;;
Julian;419;;;
